40 (0.991864831039) 
36 (0.969649561952) 
64 (0.823216520651) 
58 (0.999687108886) 
44 (0.817271589487) 
48 (0.942740926158) 
34 (0.951188986233) 
29 (0.995306633292) 
3 (0.88829787234) 
56 (0.945244055069) 
5 (0.929599499374) 
62 (0.957446808511) 
7 (0.962453066333) 
52 (0.996558197747) 
60 (0.985294117647) 
25 (0.894868585732) 
66 (0.945244055069) 
42 (0.849186483104) 
9 (0.899249061327) 
58 56 40 34 60 62 52 (0.854192740926) 
58 56 29 40 60 7 9 (0.810700876095) 
48 56 36 40 34 62 52 (0.802565707134) 
58 48 52 60 62 66 7 (0.81914893617) 
48 36 40 52 60 9 29 (0.816645807259) 
58 48 36 34 60 62 52 (0.835732165207) 
36 40 52 60 5 66 34 (0.822590738423) 
56 36 40 29 60 5 52 (0.822903629537) 
48 36 40 52 5 34 29 (0.828535669587) 
29 40 52 60 62 5 66 (0.843867334168) 
58 48 56 34 60 66 52 (0.806007509387) 
58 36 40 52 60 66 9 (0.809762202753) 
58 48 56 36 52 60 7 (0.838235294118) 
58 56 29 52 60 3 7 (0.811013767209) 
58 56 52 60 5 7 34 (0.811952440551) 
52 56 29 36 60 62 34 (0.82634543179) 
58 56 40 34 60 66 52 (0.845744680851) 
36 40 29 62 5 7 34 (0.801627033792) 
58 48 29 34 60 66 52 (0.852315394243) 
48 36 40 34 60 62 52 (0.83197747184) 
7 29 40 36 60 5 66 (0.814768460576) 
58 40 52 60 62 66 7 (0.860763454318) 
58 56 40 34 60 62 7 (0.82634543179) 
58 56 36 40 34 62 7 (0.809762202753) 
48 36 29 60 5 66 34 (0.805694618273) 
58 40 34 60 5 66 7 (0.822590738423) 
58 36 40 52 60 5 34 (0.850750938673) 
58 56 36 40 34 60 52 (0.849186483104) 
58 42 29 40 52 60 66 (0.807571964956) 
58 48 29 40 52 60 7 (0.883604505632) 
58 48 40 34 60 62 7 (0.808510638298) 
29 40 52 60 62 7 9 (0.805381727159) 
58 36 40 52 3 34 29 (0.808197747184) 
58 48 36 29 62 5 34 (0.802565707134) 
58 48 29 40 52 3 7 (0.801939924906) 
58 3 40 29 60 62 66 (0.806007509387) 
58 48 36 40 29 60 9 (0.818836045056) 
58 36 52 60 62 7 29 (0.870150187735) 
58 56 29 40 34 62 5 (0.82634543179) 
56 29 40 52 60 7 9 (0.80944931164) 
58 48 36 40 34 66 52 (0.838861076345) 
25 58 48 29 40 60 7 (0.80788485607) 
48 36 40 29 60 5 66 (0.824155193992) 
58 40 52 60 3 66 7 (0.812578222778) 
25 7 29 40 52 60 66 (0.801627033792) 
58 36 40 52 3 7 29 (0.825093867334) 
29 40 52 60 62 9 34 (0.807259073842) 
58 29 40 34 60 62 5 (0.850750938673) 
58 48 29 40 34 60 52 (0.874843554443) 
58 48 36 52 60 5 34 (0.827596996245) 
58 56 52 60 62 66 7 (0.830100125156) 
58 48 56 36 40 34 60 (0.821964956195) 
48 56 36 29 60 66 52 (0.83197747184) 
58 56 29 36 60 62 7 (0.836357947434) 
48 56 29 52 60 62 7 (0.814142678348) 
58 48 36 40 60 62 7 (0.842302878598) 
36 40 29 60 62 5 34 (0.820400500626) 
48 29 40 36 60 62 7 (0.840112640801) 
48 36 40 52 5 66 29 (0.82071339174) 
48 36 40 29 60 62 34 (0.833541927409) 
66 36 40 52 62 7 29 (0.829161451815) 
58 29 40 52 60 62 9 (0.840112640801) 
7 48 56 29 40 60 66 (0.805381727159) 
25 58 48 29 34 60 36 (0.800688360451) 
58 48 56 36 34 60 52 (0.827284105131) 
58 56 40 7 60 62 66 (0.827284105131) 
58 48 36 40 34 60 5 (0.82478097622) 
52 58 36 40 29 60 34 (0.89549436796) 
58 48 29 7 60 62 66 (0.821339173967) 
52 56 36 29 60 66 34 (0.821026282854) 
58 56 29 40 60 66 9 (0.803191489362) 
58 56 29 40 34 60 62 (0.85450563204) 
48 56 36 40 52 62 7 (0.811326658323) 
58 56 29 40 34 60 9 (0.806320400501) 
25 58 48 29 36 60 66 (0.811326658323) 
58 56 52 60 62 5 66 (0.808197747184) 
58 48 56 36 40 29 5 (0.802878598248) 
58 29 40 34 62 66 7 (0.826971214018) 
7 36 52 60 66 34 29 (0.835106382979) 
7 56 40 52 60 62 66 (0.825719649562) 
7 48 36 40 60 62 66 (0.809762202753) 
56 29 40 52 60 5 7 (0.825093867334) 
58 29 34 60 62 5 7 (0.821652065081) 
58 56 29 52 62 5 7 (0.819774718398) 
7 29 40 52 62 5 66 (0.810387984981) 
58 48 56 29 34 60 62 (0.807259073842) 
7 48 36 40 52 66 34 (0.805068836045) 
7 40 34 60 66 52 58 (0.859198998748) 
58 48 36 29 62 66 52 (0.844493116395) 
66 36 40 34 7 52 58 (0.828848560701) 
58 36 52 5 66 34 29 (0.826658322904) 
25 58 29 40 52 62 7 (0.810387984981) 
48 56 36 40 52 62 66 (0.801627033792) 
58 48 36 29 60 66 7 (0.853254067584) 
58 56 52 60 62 5 7 (0.806946182728) 
58 48 36 52 3 7 29 (0.801939924906) 
56 29 40 36 60 62 34 (0.824155193992) 
58 56 40 34 60 5 7 (0.80788485607) 
58 36 34 60 62 66 29 (0.833854818523) 
58 36 29 60 62 5 7 (0.814455569462) 
7 48 56 36 29 60 66 (0.804443053817) 
58 56 29 34 60 5 66 (0.811952440551) 
58 3 36 40 52 60 62 (0.805381727159) 
56 29 40 52 60 7 34 (0.849812265332) 
58 48 36 40 52 60 9 (0.818210262829) 
7 56 29 40 52 66 34 (0.816332916145) 
56 29 40 34 60 62 66 (0.822277847309) 
58 48 56 40 52 7 34 (0.806633291615) 
56 29 52 60 5 7 34 (0.811639549437) 
66 48 40 34 7 52 58 (0.812891113892) 
58 48 40 52 60 62 7 (0.846996245307) 
25 58 36 52 60 7 29 (0.823529411765) 
58 48 36 52 62 5 29 (0.823529411765) 
58 36 40 52 60 7 9 (0.810387984981) 
7 29 40 52 60 62 66 (0.859511889862) 
58 56 29 40 52 62 5 (0.844180225282) 
58 48 56 36 40 29 34 (0.828222778473) 
58 48 56 29 40 7 66 (0.805068836045) 
58 56 29 40 34 60 5 (0.834793491865) 
58 36 40 52 62 5 7 (0.821652065081) 
25 29 40 36 60 66 52 (0.815707133917) 
56 29 40 52 60 5 34 (0.833541927409) 
58 29 40 52 5 7 34 (0.861076345432) 
58 48 36 40 29 62 7 (0.847622027534) 
58 48 29 40 34 62 66 (0.814142678348) 
52 48 36 29 60 66 34 (0.844493116395) 
58 48 36 52 7 34 29 (0.847622027534) 
48 29 40 34 60 62 7 (0.80788485607) 
58 36 40 29 60 66 7 (0.869837296621) 
48 36 40 29 60 62 66 (0.84324155194) 
29 40 52 60 5 66 34 (0.851689612015) 
25 58 36 40 52 7 29 (0.824155193992) 
36 40 52 60 62 5 66 (0.814768460576) 
58 48 56 36 29 62 52 (0.842928660826) 
58 29 40 52 60 66 9 (0.838861076345) 
58 48 56 29 52 60 7 (0.844180225282) 
52 48 36 40 29 66 34 (0.837922403004) 
58 29 40 34 60 66 52 (0.892052565707) 
58 29 52 62 5 66 7 (0.814455569462) 
7 29 40 52 60 3 66 (0.812578222778) 
48 36 40 52 62 7 34 (0.805068836045) 
58 56 36 40 60 62 5 (0.803191489362) 
58 56 29 52 5 66 34 (0.810387984981) 
58 56 29 52 60 62 5 (0.834167709637) 
7 56 29 52 60 62 66 (0.828848560701) 
56 36 40 29 62 5 52 (0.813829787234) 
25 58 48 36 40 60 7 (0.803817271589) 
58 56 29 40 34 62 7 (0.839486858573) 
58 48 36 40 52 60 5 (0.845744680851) 
58 29 52 60 3 66 7 (0.820087609512) 
58 29 40 52 60 3 5 (0.806007509387) 
58 56 29 40 34 60 52 (0.878285356696) 
58 56 29 40 34 66 52 (0.844493116395) 
58 36 52 62 5 7 34 (0.802878598248) 
48 56 36 40 52 7 29 (0.836357947434) 
52 48 56 36 29 60 34 (0.82634543179) 
56 36 40 52 60 62 5 (0.801627033792) 
58 29 40 52 62 66 7 (0.859511889862) 
66 48 36 34 7 52 58 (0.811326658323) 
58 56 36 40 52 66 7 (0.82071339174) 
48 36 29 60 62 5 52 (0.816020025031) 
58 48 56 29 40 60 66 (0.834167709637) 
58 48 29 40 34 66 52 (0.845744680851) 
48 36 40 29 60 5 34 (0.823842302879) 
25 29 40 52 60 62 66 (0.803191489362) 
58 29 40 7 60 5 66 (0.844806007509) 
58 29 52 60 62 7 9 (0.809136420526) 
48 36 29 60 62 7 52 (0.841364205257) 
56 40 52 60 5 7 34 (0.806633291615) 
58 48 36 40 34 60 52 (0.867959949937) 
58 56 36 29 62 66 52 (0.827596996245) 
58 48 56 36 40 34 7 (0.800062578223) 
58 3 36 40 29 60 62 (0.808197747184) 
56 29 52 60 62 5 66 (0.806946182728) 
58 36 40 52 62 5 29 (0.85450563204) 
66 36 29 60 5 7 52 (0.817584480601) 
58 56 29 40 52 5 66 (0.824468085106) 
52 58 48 29 40 36 34 (0.874217772215) 
66 58 52 60 5 7 34 (0.825406758448) 
58 29 40 52 60 3 7 (0.843867334168) 
52 56 36 40 29 66 34 (0.814455569462) 
56 29 40 36 60 62 52 (0.859824780976) 
58 36 29 60 62 66 52 (0.868585732165) 
58 3 34 60 62 52 29 (0.801001251564) 
58 48 56 36 40 34 52 (0.827909887359) 
58 56 36 52 62 7 29 (0.848560700876) 
58 56 36 52 7 34 29 (0.840112640801) 
58 48 29 52 60 5 66 (0.834793491865) 
48 56 36 40 29 62 66 (0.800688360451) 
58 48 56 36 29 60 5 (0.801314142678) 
58 29 40 52 5 9 34 (0.811952440551) 
56 29 40 36 62 66 52 (0.823216520651) 
58 48 36 40 29 60 62 (0.875156445557) 
58 56 36 40 34 60 62 (0.825406758448) 
48 36 52 60 5 34 29 (0.826658322904) 
58 48 56 36 29 60 7 (0.83760951189) 
58 48 56 36 40 60 7 (0.832290362954) 
58 36 52 60 7 9 29 (0.817271589487) 
58 56 40 52 62 66 7 (0.825719649562) 
58 56 40 52 60 7 34 (0.850125156446) 
66 56 40 34 7 52 58 (0.816645807259) 
58 29 40 52 62 7 9 (0.816958698373) 
48 56 36 40 29 62 34 (0.802878598248) 
25 58 48 29 40 60 66 (0.809762202753) 
58 56 29 40 34 62 52 (0.866708385482) 
52 58 56 29 40 36 34 (0.86170212766) 
58 56 29 40 52 9 34 (0.816332916145) 
58 29 40 52 60 62 5 (0.871088861076) 
7 48 29 40 52 66 34 (0.812578222778) 
58 36 52 60 5 34 29 (0.855131414268) 
66 29 40 34 7 52 58 (0.858573216521) 
7 29 52 60 62 66 34 (0.827909887359) 
36 40 52 62 5 34 29 (0.831351689612) 
58 48 56 29 34 62 36 (0.806633291615) 
25 58 48 36 52 34 29 (0.803817271589) 
58 29 52 60 62 66 7 (0.864205256571) 
58 56 29 40 52 66 9 (0.801627033792) 
58 48 36 52 60 9 29 (0.823216520651) 
58 56 36 52 60 5 29 (0.828535669587) 
36 40 29 62 5 7 52 (0.82071339174) 
58 56 29 40 52 60 66 (0.878911138924) 
25 58 40 52 60 62 7 (0.803817271589) 
58 36 52 60 5 7 29 (0.845431789737) 
58 29 40 52 62 66 9 (0.805068836045) 
52 56 29 40 36 5 34 (0.816958698373) 
58 48 29 40 52 60 9 (0.824468085106) 
58 56 40 52 60 66 7 (0.851063829787) 
58 48 36 40 52 9 29 (0.821652065081) 
25 58 36 40 52 60 62 (0.819774718398) 
58 48 36 29 5 7 34 (0.804443053817) 
58 52 60 62 5 66 34 (0.825406758448) 
25 58 48 29 40 60 62 (0.808197747184) 
58 56 29 52 60 5 66 (0.83041301627) 
48 29 40 36 60 62 5 (0.815394242804) 
56 29 40 36 60 66 52 (0.84887359199) 
7 29 40 34 60 5 66 (0.822277847309) 
36 40 52 62 7 34 29 (0.839486858573) 
58 56 36 40 52 62 5 (0.816020025031) 
58 36 40 52 60 62 9 (0.811639549437) 
58 29 40 52 62 5 7 (0.851063829787) 
7 29 52 60 5 66 34 (0.825093867334) 
58 36 40 52 5 7 34 (0.831351689612) 
7 48 40 52 60 66 34 (0.813204005006) 
58 48 36 40 34 62 66 (0.807259073842) 
66 29 40 52 60 7 9 (0.804755944931) 
58 48 56 36 40 52 7 (0.838235294118) 
58 3 40 34 62 52 29 (0.807571964956) 
58 56 29 40 60 62 5 (0.83197747184) 
58 56 29 40 34 5 66 (0.806320400501) 
58 48 36 40 52 60 66 (0.879536921151) 
58 48 36 40 34 62 52 (0.839486858573) 
58 48 40 52 62 66 7 (0.814455569462) 
58 56 29 34 60 62 66 (0.826032540676) 
58 36 40 34 60 66 52 (0.862953692115) 
25 58 29 40 34 60 66 (0.800688360451) 
25 48 29 40 36 60 62 (0.80225281602) 
66 58 29 52 5 7 34 (0.82478097622) 
48 29 40 52 62 7 34 (0.812578222778) 
48 36 40 29 62 66 52 (0.839799749687) 
52 48 36 40 29 60 34 (0.867021276596) 
58 56 36 52 60 62 5 (0.805381727159) 
58 56 29 40 7 62 66 (0.826032540676) 
58 48 36 40 52 5 7 (0.818836045056) 
58 48 40 52 5 66 34 (0.806320400501) 
58 48 40 52 60 62 5 (0.821652065081) 
58 40 52 60 7 9 34 (0.806633291615) 
58 48 29 34 62 66 52 (0.81508135169) 
58 48 36 52 62 7 29 (0.84887359199) 
66 36 40 52 5 7 29 (0.811326658323) 
25 58 56 29 40 36 52 (0.810075093867) 
48 56 29 40 34 60 66 (0.800062578223) 
58 29 52 62 5 7 34 (0.832603254068) 
56 29 40 52 60 62 5 (0.83041301627) 
48 56 36 29 60 5 52 (0.800062578223) 
58 36 40 52 62 66 7 (0.83041301627) 
58 56 29 40 52 66 7 (0.849812265332) 
58 48 29 40 52 60 62 (0.879849812265) 
48 36 40 34 62 66 52 (0.804443053817) 
58 48 56 34 60 62 52 (0.806946182728) 
66 48 29 52 36 7 58 (0.849812265332) 
58 56 29 52 5 7 34 (0.825406758448) 
25 58 56 40 52 60 62 (0.80225281602) 
56 29 34 60 62 66 52 (0.824468085106) 
58 48 40 52 5 7 34 (0.804443053817) 
58 48 56 40 52 62 7 (0.819461827284) 
7 48 56 36 52 66 29 (0.802878598248) 
58 36 40 52 60 62 5 (0.842302878598) 
58 48 56 36 40 29 66 (0.826032540676) 
58 56 40 34 60 62 5 (0.813829787234) 
58 36 40 52 60 3 29 (0.837922403004) 
52 48 36 29 62 66 34 (0.806946182728) 
58 48 29 34 60 62 5 (0.803191489362) 
58 36 40 52 60 3 66 (0.806320400501) 
25 58 36 29 60 66 52 (0.822903629537) 
25 58 48 36 29 66 52 (0.808197747184) 
56 29 40 34 62 66 52 (0.82071339174) 
58 29 40 60 62 5 66 (0.847309136421) 
56 29 52 62 5 7 34 (0.800688360451) 
66 29 52 60 7 9 58 (0.811013767209) 
58 56 40 60 62 5 7 (0.804755944931) 
58 48 56 40 34 62 52 (0.810700876095) 
58 36 40 52 62 5 66 (0.814768460576) 
58 36 40 29 5 66 34 (0.823842302879) 
56 29 52 60 5 66 34 (0.810700876095) 
7 36 40 52 66 34 29 (0.828535669587) 
58 48 36 52 5 7 29 (0.824468085106) 
58 56 29 34 62 66 52 (0.824468085106) 
58 48 56 36 40 29 7 (0.83760951189) 
29 40 34 60 62 66 52 (0.857634543179) 
29 40 52 60 66 9 34 (0.807571964956) 
58 48 36 40 7 62 66 (0.809762202753) 
58 48 56 29 52 60 66 (0.839799749687) 
7 56 29 40 52 60 66 (0.850125156446) 
58 56 36 29 62 66 7 (0.800062578223) 
7 36 40 29 60 66 34 (0.831351689612) 
66 58 29 52 62 7 34 (0.827909887359) 
58 48 56 36 52 5 29 (0.807571964956) 
52 58 48 29 36 62 34 (0.841989987484) 
58 48 56 36 52 62 66 (0.806007509387) 
36 52 60 5 7 34 29 (0.822903629537) 
25 58 48 36 40 29 66 (0.803817271589) 
56 40 52 60 62 5 7 (0.803191489362) 
58 56 36 40 34 62 52 (0.83760951189) 
58 36 40 29 62 66 52 (0.863892365457) 
58 48 56 36 52 7 29 (0.843867334168) 
58 56 29 40 34 62 66 (0.822277847309) 
58 48 36 40 29 5 7 (0.821339173967) 
58 29 40 34 60 7 9 (0.809136420526) 
48 36 40 52 60 7 29 (0.875782227785) 
58 36 40 29 60 3 7 (0.817584480601) 
58 36 29 60 62 7 34 (0.832290362954) 
58 56 40 34 60 66 7 (0.818210262829) 
58 3 56 29 52 60 62 (0.810387984981) 
58 48 56 29 60 62 66 (0.813204005006) 
48 56 36 40 29 66 52 (0.82478097622) 
58 48 29 40 52 5 34 (0.836357947434) 
7 48 29 40 34 60 66 (0.815394242804) 
25 58 48 36 40 60 66 (0.806320400501) 
25 58 29 40 34 62 52 (0.805381727159) 
25 58 36 40 29 60 66 (0.818523153942) 
58 48 36 52 60 62 66 (0.846996245307) 
48 36 40 29 62 66 34 (0.806007509387) 
58 48 56 29 40 34 52 (0.834793491865) 
25 58 56 29 40 52 7 (0.801627033792) 
7 48 56 29 40 52 66 (0.803817271589) 
58 29 40 7 60 62 66 (0.862953692115) 
58 52 60 62 5 66 7 (0.81508135169) 
25 58 48 36 52 7 29 (0.812265331665) 
48 36 40 29 60 66 52 (0.877346683354) 
48 56 29 40 52 62 7 (0.817271589487) 
58 36 40 29 60 66 52 (0.90112640801) 
58 56 29 36 60 62 52 (0.864205256571) 
25 58 48 36 40 60 62 (0.806007509387) 
58 48 36 40 52 60 3 (0.810387984981) 
58 48 29 52 60 62 5 (0.824155193992) 
52 56 29 40 36 7 34 (0.833229036295) 
58 56 29 40 52 3 36 (0.80788485607) 
58 40 52 60 66 9 34 (0.80788485607) 
7 40 52 60 62 66 34 (0.82478097622) 
48 36 40 52 5 7 29 (0.818210262829) 
58 48 36 40 29 60 34 (0.869524405507) 
48 29 40 52 5 66 34 (0.805381727159) 
58 48 36 52 62 5 34 (0.801001251564) 
48 36 40 52 60 62 7 (0.838861076345) 
58 36 40 52 5 7 29 (0.852941176471) 
66 36 29 60 62 7 52 (0.833854818523) 
58 56 29 40 52 3 34 (0.801314142678) 
48 29 40 52 60 5 34 (0.829161451815) 
48 56 29 36 60 62 7 (0.807571964956) 
58 48 56 29 40 52 7 (0.844180225282) 
29 52 60 62 5 66 34 (0.824155193992) 
58 56 29 40 62 5 66 (0.804755944931) 
58 56 3 40 52 60 62 (0.806007509387) 
58 48 29 40 52 60 66 (0.885168961202) 
58 48 29 40 34 62 52 (0.846370463079) 
58 29 40 34 5 66 7 (0.821964956195) 
48 56 29 34 60 62 52 (0.805694618273) 
58 56 36 29 60 66 52 (0.855757196496) 
52 58 56 29 36 62 34 (0.840112640801) 
58 56 29 40 60 3 7 (0.804755944931) 
56 29 40 52 60 66 9 (0.801939924906) 
58 48 56 40 34 60 66 (0.801001251564) 
58 36 40 52 5 66 29 (0.844493116395) 
48 36 29 60 62 66 52 (0.844493116395) 
58 36 40 29 62 7 34 (0.842302878598) 
58 36 52 60 62 5 29 (0.844806007509) 
48 29 52 60 5 66 34 (0.811013767209) 
66 58 36 52 60 7 29 (0.873904881101) 
58 48 36 34 62 66 52 (0.808197747184) 
58 29 40 52 62 9 34 (0.818836045056) 
56 29 40 52 5 7 34 (0.819774718398) 
58 56 40 34 62 66 52 (0.821964956195) 
48 29 52 60 62 5 34 (0.800375469337) 
58 48 36 40 29 5 34 (0.831038798498) 
48 36 52 5 7 34 29 (0.801939924906) 
58 3 40 52 62 7 29 (0.821652065081) 
7 48 36 40 52 60 66 (0.843867334168) 
58 40 52 60 62 7 34 (0.856695869837) 
58 48 56 29 52 62 66 (0.811639549437) 
58 29 52 60 5 66 7 (0.847622027534) 
48 29 40 34 62 66 52 (0.811326658323) 
48 56 29 40 60 62 66 (0.808823529412) 
58 29 40 52 66 9 34 (0.807259073842) 
58 48 56 40 34 60 52 (0.828535669587) 
58 48 56 36 29 7 34 (0.806633291615) 
56 36 40 52 60 62 66 (0.825719649562) 
58 48 29 52 60 66 7 (0.857947434293) 
58 29 40 60 62 66 9 (0.807571964956) 
58 56 36 52 5 66 29 (0.800062578223) 
48 40 34 60 62 66 52 (0.812578222778) 
48 36 40 29 60 7 34 (0.83604505632) 
56 29 40 36 60 5 34 (0.804755944931) 
58 36 40 29 5 66 7 (0.814455569462) 
29 40 34 60 62 5 66 (0.823529411765) 
48 56 29 40 36 60 62 (0.832603254068) 
48 56 36 40 34 60 52 (0.82071339174) 
58 56 29 40 36 60 9 (0.80944931164) 
58 29 40 52 3 66 7 (0.812578222778) 
58 3 29 40 52 60 62 (0.834480600751) 
58 56 40 52 60 9 34 (0.805381727159) 
66 58 40 52 60 7 9 (0.804443053817) 
58 29 52 60 66 9 34 (0.813204005006) 
58 29 40 52 62 5 66 (0.843867334168) 
58 56 36 52 60 66 7 (0.827909887359) 
58 56 36 40 52 60 5 (0.824155193992) 
7 48 36 52 62 66 29 (0.809762202753) 
48 56 29 34 60 66 52 (0.805068836045) 
58 40 52 62 5 7 34 (0.829787234043) 
48 56 36 29 60 7 52 (0.836357947434) 
25 29 40 36 60 62 52 (0.816020025031) 
36 40 34 60 62 66 52 (0.828535669587) 
58 48 29 40 34 60 7 (0.843867334168) 
48 36 52 62 7 34 29 (0.808197747184) 
58 29 40 52 62 5 9 (0.800375469337) 
66 58 36 52 60 7 34 (0.835419274093) 
7 56 36 40 52 60 66 (0.821026282854) 
56 36 40 52 62 7 34 (0.808197747184) 
58 48 40 52 60 66 7 (0.851689612015) 
58 29 52 60 3 7 34 (0.810700876095) 
58 36 52 60 62 7 34 (0.830100125156) 
58 48 36 40 29 60 52 (0.910513141427) 
58 48 36 34 60 5 66 (0.806633291615) 
29 52 60 62 5 7 34 (0.818836045056) 
58 36 40 29 5 7 34 (0.833541927409) 
58 29 40 52 60 3 66 (0.835419274093) 
58 36 40 29 60 66 9 (0.811013767209) 
7 56 29 40 52 62 66 (0.824468085106) 
58 36 40 29 62 5 34 (0.834167709637) 
58 56 36 52 5 34 29 (0.822590738423) 
58 56 29 40 36 62 7 (0.845744680851) 
48 56 40 34 60 62 52 (0.803191489362) 
36 40 29 60 3 66 52 (0.806320400501) 
58 48 36 40 52 5 34 (0.829474342929) 
58 29 52 60 5 9 34 (0.805381727159) 
58 48 29 36 60 62 66 (0.847934918648) 
58 48 56 40 34 60 62 (0.804755944931) 
25 58 36 40 52 34 29 (0.816645807259) 
48 56 36 40 29 60 66 (0.82634543179) 
58 48 29 52 60 62 7 (0.849499374218) 
56 29 40 52 60 62 66 (0.853566958698) 
58 36 40 7 60 62 66 (0.833854818523) 
58 48 29 40 34 5 7 (0.806633291615) 
58 48 36 40 29 5 66 (0.823842302879) 
58 36 40 29 60 7 9 (0.812891113892) 
56 29 40 36 60 62 5 (0.801627033792) 
58 40 52 60 62 66 9 (0.806320400501) 
58 48 29 40 34 62 7 (0.815394242804) 
58 56 29 40 52 60 62 (0.890175219024) 
58 56 29 40 52 60 9 (0.838235294118) 
58 36 40 29 62 66 7 (0.832603254068) 
56 29 40 52 60 5 66 (0.82478097622) 
48 36 40 52 60 7 34 (0.833854818523) 
58 29 40 52 60 7 34 (0.892052565707) 
36 40 52 60 62 5 34 (0.818836045056) 
58 56 29 40 36 60 7 (0.858886107635) 
58 48 40 52 62 5 34 (0.805694618273) 
25 58 48 29 40 34 52 (0.802565707134) 
58 29 40 34 60 62 9 (0.809762202753) 
58 48 29 52 62 5 34 (0.80788485607) 
58 29 52 60 5 7 34 (0.852941176471) 
58 29 52 60 62 5 34 (0.851376720901) 
25 58 36 40 29 62 52 (0.824468085106) 
58 40 7 60 62 5 66 (0.814455569462) 
58 48 52 60 62 5 34 (0.801627033792) 
48 29 40 52 60 5 7 (0.818836045056) 
58 48 36 52 60 5 29 (0.850438047559) 
58 3 40 52 60 62 66 (0.803191489362) 
58 36 29 60 62 66 7 (0.837296620776) 
25 48 29 40 36 60 7 (0.80225281602) 
48 36 52 60 7 34 29 (0.840112640801) 
56 40 52 60 62 7 34 (0.82478097622) 
58 48 56 40 60 62 66 (0.811326658323) 
58 56 40 52 60 5 7 (0.825719649562) 
58 56 29 40 36 62 52 (0.873591989987) 
58 48 56 29 40 60 7 (0.838235294118) 
58 48 40 34 60 66 7 (0.815707133917) 
58 48 56 36 40 29 62 (0.840112640801) 
58 40 52 60 62 5 34 (0.849186483104) 
25 48 29 40 52 60 7 (0.805068836045) 
58 48 36 52 60 7 34 (0.840425531915) 
58 56 36 40 34 60 5 (0.805694618273) 
40 52 60 62 5 7 34 (0.816020025031) 
58 56 29 34 60 62 36 (0.827909887359) 
56 29 52 60 62 5 7 (0.806007509387) 
25 58 29 52 60 62 66 (0.80788485607) 
58 56 29 40 36 60 52 (0.886733416771) 
58 48 29 40 7 62 66 (0.816645807259) 
66 40 34 62 7 52 58 (0.82478097622) 
7 48 29 40 52 60 66 (0.850750938673) 
58 48 56 36 40 62 66 (0.803191489362) 
66 29 40 52 36 7 58 (0.866395494368) 
3 40 29 60 62 36 52 (0.805381727159) 
58 48 36 40 29 62 5 (0.822903629537) 
58 56 29 40 34 60 7 (0.851063829787) 
48 29 40 52 60 7 34 (0.841364205257) 
58 48 56 29 40 52 5 (0.80944931164) 
48 36 40 34 60 62 7 (0.800375469337) 
58 56 40 34 60 62 66 (0.823529411765) 
52 36 29 60 62 66 34 (0.831038798498) 
25 48 36 40 52 60 7 (0.801001251564) 
58 29 7 60 62 5 66 (0.817897371715) 
29 40 52 60 62 5 34 (0.847934918648) 
58 48 36 52 60 66 7 (0.851063829787) 
48 29 40 52 60 62 7 (0.844806007509) 
25 58 29 40 52 7 34 (0.803817271589) 
58 56 36 52 60 5 66 (0.801314142678) 
58 48 56 29 36 60 66 (0.833229036295) 
58 48 56 29 34 60 7 (0.806946182728) 
25 58 56 29 40 52 62 (0.806946182728) 
58 52 60 62 5 7 34 (0.819461827284) 
25 58 36 40 52 60 66 (0.817897371715) 
58 48 56 36 34 62 52 (0.806320400501) 
58 48 29 34 60 62 7 (0.811639549437) 
58 48 56 29 52 62 7 (0.821652065081) 
58 48 36 34 60 66 52 (0.845431789737) 
58 56 29 34 60 62 5 (0.816020025031) 
58 56 36 40 52 5 29 (0.836357947434) 
58 56 29 52 60 66 7 (0.857008760951) 
58 36 29 60 62 5 34 (0.823842302879) 
58 56 29 40 52 60 5 (0.852941176471) 
58 48 36 40 34 62 7 (0.80788485607) 
48 56 36 40 52 5 29 (0.801627033792) 
48 56 29 36 60 62 66 (0.805068836045) 
56 29 40 52 60 9 34 (0.805068836045) 
58 56 29 40 62 5 7 (0.817584480601) 
25 58 48 29 52 60 66 (0.814142678348) 
58 29 40 34 60 5 66 (0.854192740926) 
25 58 29 52 60 62 7 (0.806633291615) 
58 48 29 40 52 66 7 (0.850438047559) 
7 29 40 36 60 62 66 (0.832603254068) 
58 48 56 29 34 60 66 (0.806320400501) 
58 29 52 60 7 9 34 (0.812891113892) 
58 48 29 34 60 5 66 (0.81351689612) 
25 58 36 29 60 62 52 (0.82071339174) 
56 36 40 29 60 66 34 (0.816020025031) 
48 36 29 60 62 7 34 (0.803504380476) 
58 48 40 7 60 62 66 (0.817897371715) 
48 56 29 52 60 7 34 (0.805694618273) 
36 29 60 62 5 66 52 (0.817584480601) 
58 3 56 29 40 60 62 (0.807259073842) 
25 58 29 40 52 60 5 (0.809136420526) 
58 29 40 52 3 7 34 (0.814142678348) 
58 48 36 52 60 62 5 (0.817584480601) 
58 29 40 34 60 3 7 (0.806007509387) 
58 48 36 29 60 66 52 (0.884543178974) 
52 58 36 29 60 66 34 (0.868272841051) 
58 56 29 52 5 66 7 (0.802565707134) 
25 58 40 52 60 62 66 (0.805694618273) 
58 56 29 40 60 62 66 (0.855131414268) 
58 56 36 40 52 60 66 (0.851063829787) 
58 48 36 52 60 62 7 (0.843554443054) 
48 56 29 40 60 62 7 (0.811326658323) 
48 36 40 52 60 62 66 (0.842302878598) 
