62 (3060) 
7 (3076) 
52 (3185) 
5 (2971) 
42 (2714) 
3 (2839) 
64 (2631) 
66 (3021) 
60 (3149) 
40 (3170) 
25 (2860) 
46 (2556) 
36 (3099) 
58 (3195) 
48 (3013) 
44 (2612) 
29 (3181) 
34 (3040) 
56 (3021) 
9 (2874) 
66 5 48 52 58 60 62 (2566) 
66 36 5 34 48 52 60 (2570) 
66 9 52 58 60 29 62 (2585) 
34 5 9 52 58 60 29 (2574) 
36 40 48 52 25 58 29 (2681) 
66 40 34 48 52 56 60 (2556) 
36 40 48 25 58 60 62 (2576) 
34 5 48 58 60 29 62 (2567) 
66 36 5 40 34 60 29 (2634) 
36 7 40 56 58 29 62 (2703) 
66 36 7 34 58 60 62 (2560) 
66 36 52 56 60 29 62 (2645) 
36 5 7 40 48 60 29 (2602) 
66 36 40 34 58 29 62 (2653) 
66 40 34 48 56 60 29 (2557) 
7 40 48 52 58 60 62 (2707) 
66 36 40 9 52 58 29 (2584) 
36 5 40 56 58 60 62 (2567) 
34 36 40 56 58 60 62 (2638) 
66 5 7 40 52 58 29 (2689) 
66 5 40 34 52 29 62 (2623) 
34 5 7 56 58 29 62 (2564) 
66 40 34 48 52 58 29 (2703) 
34 40 48 52 58 29 62 (2705) 
66 40 56 58 60 29 62 (2733) 
66 3 36 40 52 58 60 (2577) 
7 40 48 52 56 58 62 (2619) 
34 7 48 52 60 29 62 (2585) 
66 7 40 56 60 29 62 (2640) 
34 36 7 40 58 60 29 (2763) 
36 40 9 52 58 60 29 (2701) 
34 36 40 52 56 58 29 (2754) 
5 7 40 52 56 58 62 (2611) 
5 40 48 52 56 58 60 (2568) 
66 36 34 52 56 60 29 (2624) 
66 7 34 52 56 58 60 (2631) 
66 36 40 48 52 56 60 (2644) 
36 7 40 48 52 25 29 (2571) 
36 40 52 56 25 60 29 (2563) 
66 36 40 52 25 58 60 (2614) 
66 7 40 48 52 58 29 (2718) 
34 36 5 40 52 56 60 (2571) 
36 40 48 56 58 60 62 (2674) 
66 36 7 48 58 29 62 (2599) 
66 36 40 56 58 29 62 (2636) 
3 7 52 58 60 29 62 (2608) 
66 36 40 34 48 52 58 (2681) 
34 36 40 48 56 58 60 (2627) 
66 40 34 48 52 29 62 (2593) 
34 36 5 52 58 29 62 (2668) 
66 7 40 48 56 60 29 (2574) 
66 34 48 58 60 29 62 (2614) 
66 40 34 48 52 58 60 (2707) 
36 5 7 40 52 56 29 (2584) 
66 5 7 58 60 29 62 (2614) 
36 5 40 48 52 60 62 (2600) 
66 36 7 34 52 58 60 (2670) 
3 36 40 52 56 58 29 (2582) 
36 7 40 9 58 60 29 (2598) 
5 40 9 52 58 29 62 (2558) 
34 36 5 7 52 58 29 (2674) 
7 40 48 52 58 60 29 (2824) 
66 36 7 34 48 52 29 (2592) 
36 40 9 52 58 60 62 (2594) 
48 52 56 58 60 29 62 (2696) 
66 36 40 9 58 60 29 (2592) 
36 7 40 56 58 60 62 (2666) 
36 5 7 52 58 60 29 (2702) 
5 40 48 52 58 60 29 (2724) 
34 36 5 7 40 29 62 (2562) 
34 36 5 40 56 58 29 (2615) 
3 40 52 56 58 60 29 (2642) 
66 5 34 52 60 29 62 (2634) 
36 5 40 56 58 60 29 (2634) 
34 7 40 48 56 60 29 (2558) 
34 5 7 48 52 58 60 (2565) 
36 40 48 56 58 29 62 (2685) 
66 34 48 52 56 58 29 (2572) 
36 5 48 52 56 58 29 (2581) 
34 48 52 56 58 29 62 (2599) 
66 36 40 34 48 58 62 (2580) 
34 36 5 40 52 56 58 (2614) 
36 7 40 48 52 56 58 (2679) 
34 7 48 52 58 60 62 (2587) 
34 36 5 40 52 60 62 (2617) 
34 36 5 7 48 52 58 (2564) 
66 7 40 56 58 60 29 (2721) 
34 36 5 40 52 58 62 (2661) 
34 7 52 25 58 60 29 (2564) 
40 9 52 56 58 60 29 (2679) 
5 7 52 58 60 29 62 (2689) 
66 36 7 40 48 52 58 (2696) 
34 36 5 7 52 60 29 (2630) 
66 36 7 48 52 58 62 (2592) 
66 36 34 52 58 29 62 (2656) 
66 3 40 52 60 29 62 (2567) 
66 36 5 40 52 29 62 (2600) 
34 5 7 40 48 58 29 (2578) 
66 36 7 40 52 29 62 (2650) 
34 36 5 7 52 58 60 (2631) 
34 5 7 40 58 60 62 (2617) 
66 7 40 48 52 60 62 (2603) 
66 36 7 34 48 58 29 (2600) 
66 36 40 52 25 58 29 (2606) 
66 36 5 40 52 58 62 (2604) 
66 36 7 34 58 60 29 (2677) 
34 7 40 48 56 58 29 (2581) 
34 5 40 48 52 58 62 (2575) 
34 36 48 52 60 29 62 (2667) 
5 7 40 52 56 60 29 (2637) 
66 36 5 40 52 58 60 (2703) 
36 5 40 48 52 29 62 (2619) 
34 36 40 52 56 60 29 (2711) 
66 36 5 7 52 60 29 (2613) 
34 40 56 58 60 29 62 (2731) 
3 36 52 56 58 60 29 (2573) 
66 48 52 56 58 29 62 (2594) 
34 36 5 40 48 58 60 (2636) 
34 7 40 48 58 60 29 (2697) 
66 36 40 34 56 58 29 (2607) 
34 5 40 48 60 29 62 (2556) 
7 40 52 25 58 60 62 (2569) 
7 40 9 52 56 60 29 (2587) 
7 40 48 52 56 60 62 (2595) 
34 36 7 48 56 58 29 (2578) 
36 5 7 40 52 60 62 (2582) 
34 7 9 52 58 60 29 (2598) 
34 36 7 52 58 29 62 (2695) 
66 36 40 48 58 29 62 (2695) 
66 40 34 52 58 60 62 (2745) 
34 3 7 40 52 60 29 (2569) 
36 5 7 52 58 29 62 (2636) 
66 36 40 48 56 58 29 (2640) 
66 36 7 40 52 56 29 (2620) 
66 5 40 48 58 60 62 (2564) 
66 36 5 40 52 60 62 (2604) 
66 36 7 40 34 48 29 (2580) 
66 36 5 34 48 52 29 (2566) 
3 36 40 52 58 60 62 (2574) 
66 36 5 52 58 60 29 (2719) 
66 7 40 34 56 58 60 (2615) 
66 36 7 48 56 58 29 (2570) 
34 5 48 52 58 60 62 (2562) 
66 7 40 52 58 60 29 (2866) 
34 40 48 52 56 58 29 (2668) 
34 5 7 40 52 58 29 (2752) 
66 36 7 40 52 60 29 (2770) 
34 36 48 52 56 58 29 (2665) 
66 3 36 40 52 58 29 (2577) 
3 7 52 56 58 60 29 (2592) 
36 5 40 56 60 29 62 (2562) 
34 48 52 58 60 29 62 (2693) 
34 36 40 52 58 60 29 (2862) 
66 36 40 34 56 60 29 (2608) 
7 52 25 58 60 29 62 (2578) 
36 7 40 48 52 56 60 (2656) 
7 40 48 52 25 60 29 (2573) 
66 36 7 40 60 29 62 (2661) 
36 9 48 52 58 60 29 (2631) 
34 36 7 40 48 58 60 (2673) 
34 36 40 52 56 60 62 (2633) 
7 48 56 58 60 29 62 (2607) 
66 5 40 34 52 56 60 (2577) 
36 7 40 48 52 29 62 (2698) 
66 5 52 56 60 29 62 (2579) 
66 36 5 34 48 52 58 (2569) 
66 36 48 52 56 58 29 (2658) 
66 36 40 48 56 58 62 (2567) 
36 5 7 40 58 60 29 (2693) 
34 36 7 40 48 52 29 (2687) 
66 5 40 52 58 60 29 (2796) 
66 36 40 34 52 58 60 (2758) 
34 48 56 58 60 29 62 (2580) 
34 40 48 52 56 58 60 (2648) 
66 36 5 48 52 60 29 (2643) 
34 5 48 52 58 29 62 (2582) 
66 36 7 52 56 60 62 (2556) 
36 7 48 52 56 58 29 (2697) 
36 48 52 25 58 60 62 (2581) 
66 5 7 56 58 60 29 (2570) 
66 36 48 52 58 60 29 (2827) 
66 7 40 34 52 60 29 (2745) 
36 5 40 48 52 56 58 (2568) 
7 40 48 52 56 58 29 (2698) 
66 7 40 34 48 52 58 (2598) 
66 36 7 48 60 29 62 (2599) 
34 36 7 40 52 56 58 (2664) 
34 36 48 52 56 58 60 (2644) 
40 52 56 58 60 29 62 (2845) 
36 7 40 48 58 60 62 (2692) 
5 40 48 58 60 29 62 (2632) 
34 3 40 66 52 60 29 (2556) 
66 36 40 52 58 29 62 (2761) 
34 7 40 9 58 60 29 (2586) 
66 40 9 52 56 58 60 (2566) 
36 5 40 56 58 29 62 (2606) 
34 40 48 52 56 60 29 (2645) 
34 36 9 52 58 60 29 (2608) 
66 48 56 58 60 29 62 (2599) 
34 36 40 48 60 29 62 (2664) 
66 36 7 34 48 60 29 (2601) 
3 36 7 40 52 58 60 (2604) 
36 5 7 48 58 60 29 (2621) 
36 40 52 56 60 29 62 (2748) 
34 36 7 40 52 58 29 (2798) 
66 5 40 56 58 60 62 (2576) 
66 36 34 52 58 60 29 (2775) 
66 7 40 58 60 29 62 (2758) 
36 7 40 56 58 60 29 (2745) 
66 36 7 40 34 52 60 (2650) 
34 40 52 56 58 60 29 (2807) 
66 36 7 52 58 29 62 (2665) 
34 36 40 48 56 58 29 (2647) 
7 40 52 25 58 29 62 (2590) 
34 36 5 7 52 58 62 (2566) 
66 5 40 34 52 60 62 (2627) 
34 5 56 58 60 29 62 (2608) 
66 7 40 52 25 60 29 (2562) 
5 40 52 58 60 29 62 (2784) 
66 40 34 52 58 60 29 (2851) 
34 36 7 40 52 56 60 (2621) 
66 3 40 52 58 60 62 (2567) 
34 36 5 7 58 29 62 (2573) 
34 36 56 58 60 29 62 (2646) 
66 36 40 34 48 60 29 (2687) 
36 7 40 48 58 29 62 (2709) 
7 40 9 58 60 29 62 (2582) 
66 7 40 34 56 60 29 (2614) 
36 7 48 58 60 29 62 (2700) 
3 5 40 52 58 60 29 (2576) 
34 5 7 40 58 29 62 (2659) 
66 36 34 48 58 60 29 (2707) 
34 7 52 56 60 29 62 (2646) 
34 5 52 58 60 29 62 (2721) 
36 7 48 56 58 60 62 (2588) 
34 7 40 48 52 56 29 (2577) 
66 36 34 48 58 29 62 (2588) 
36 40 48 52 25 60 29 (2665) 
34 7 40 52 56 58 60 (2717) 
66 36 40 34 52 60 29 (2755) 
66 7 48 52 58 60 29 (2742) 
36 7 48 52 25 60 29 (2579) 
66 5 34 52 58 60 29 (2739) 
34 40 52 25 58 60 29 (2649) 
66 7 40 48 56 58 60 (2577) 
36 7 40 52 56 60 62 (2661) 
66 7 40 34 52 58 60 (2746) 
66 7 48 52 56 58 29 (2591) 
66 36 5 40 34 48 29 (2557) 
34 36 5 40 52 56 29 (2611) 
66 40 34 52 56 29 62 (2623) 
34 7 48 52 56 58 29 (2599) 
40 9 52 56 60 29 62 (2595) 
36 40 48 52 56 29 62 (2680) 
66 36 7 48 52 56 29 (2566) 
34 36 7 40 52 60 29 (2755) 
66 36 7 40 34 48 52 (2573) 
5 7 40 52 56 60 62 (2567) 
66 5 40 48 52 60 29 (2649) 
66 5 40 52 56 29 62 (2567) 
5 52 56 58 60 29 62 (2666) 
66 36 5 52 56 58 60 (2561) 
34 5 7 52 58 60 62 (2619) 
66 5 52 56 58 29 62 (2579) 
34 36 40 52 25 60 29 (2584) 
66 36 5 40 58 29 62 (2611) 
34 36 5 7 40 52 60 (2614) 
34 5 7 52 60 29 62 (2617) 
36 7 40 52 56 58 60 (2747) 
36 7 48 52 56 60 29 (2673) 
66 7 40 48 52 58 60 (2722) 
66 36 40 48 52 58 60 (2811) 
34 48 52 25 58 60 29 (2570) 
7 40 48 52 56 60 29 (2675) 
48 52 25 58 60 29 62 (2588) 
66 36 40 34 56 58 60 (2611) 
66 40 9 34 52 58 60 (2582) 
34 36 5 52 60 29 62 (2624) 
34 36 5 52 58 60 62 (2628) 
66 36 40 48 58 60 29 (2814) 
66 5 7 40 52 60 62 (2592) 
34 5 7 52 56 29 62 (2559) 
66 9 52 56 58 60 29 (2583) 
34 36 5 52 58 60 29 (2733) 
36 5 40 52 56 60 62 (2562) 
36 40 9 52 56 58 29 (2619) 
34 3 40 52 56 58 29 (2561) 
7 40 48 52 56 29 62 (2612) 
66 40 42 52 58 60 29 (2581) 
36 5 40 48 58 60 62 (2611) 
36 5 40 52 58 60 62 (2692) 
66 34 52 56 58 29 62 (2635) 
34 36 7 52 56 58 60 (2642) 
34 5 40 52 60 29 62 (2710) 
34 40 48 52 56 58 62 (2591) 
66 40 52 56 60 29 62 (2728) 
36 7 40 52 56 58 29 (2784) 
36 5 40 48 52 58 62 (2626) 
36 5 7 52 58 60 62 (2595) 
66 36 40 48 56 58 60 (2648) 
34 36 40 48 58 60 29 (2779) 
34 36 48 52 58 60 62 (2671) 
66 40 34 56 58 60 29 (2704) 
66 36 7 48 56 60 29 (2571) 
66 36 7 40 34 52 58 (2649) 
66 5 34 48 52 60 29 (2592) 
66 36 5 34 52 58 29 (2642) 
66 5 48 52 58 29 62 (2562) 
34 36 40 52 56 58 60 (2714) 
40 52 25 58 60 29 62 (2674) 
66 5 7 40 52 58 60 (2691) 
66 40 34 52 56 58 29 (2699) 
66 36 5 7 40 52 58 (2594) 
34 36 5 40 48 60 29 (2633) 
34 36 5 7 40 58 62 (2564) 
34 7 52 56 58 29 62 (2690) 
66 36 7 40 48 52 62 (2577) 
66 7 34 48 58 60 29 (2626) 
34 3 40 52 58 60 29 (2643) 
66 5 40 52 58 60 62 (2701) 
66 7 40 34 52 56 58 (2610) 
36 40 9 58 60 29 62 (2596) 
66 36 5 52 58 29 62 (2613) 
66 40 48 52 60 29 62 (2710) 
34 5 40 48 58 29 62 (2580) 
34 36 7 48 58 60 29 (2693) 
34 36 7 48 52 29 62 (2583) 
34 36 7 40 60 29 62 (2648) 
66 36 40 52 56 58 60 (2720) 
52 56 25 58 60 29 62 (2566) 
36 7 40 48 52 56 29 (2673) 
66 36 7 34 48 52 60 (2594) 
66 5 34 58 60 29 62 (2643) 
66 36 5 7 52 58 29 (2612) 
36 40 48 52 25 29 62 (2571) 
3 36 7 40 58 60 29 (2613) 
66 36 40 52 58 60 29 (2880) 
66 40 9 56 58 60 29 (2567) 
34 5 40 52 56 58 62 (2640) 
34 5 40 48 52 29 62 (2571) 
66 36 40 56 58 60 29 (2717) 
36 5 40 48 60 29 62 (2606) 
34 36 5 48 52 29 62 (2556) 
7 40 48 56 58 60 29 (2679) 
34 36 40 48 52 56 60 (2623) 
66 34 48 52 58 60 29 (2724) 
34 5 7 40 52 56 58 (2621) 
66 36 40 58 60 29 62 (2772) 
66 36 40 48 52 60 62 (2692) 
34 3 52 58 60 29 62 (2560) 
66 40 48 52 56 60 29 (2662) 
36 7 40 48 52 58 60 (2805) 
3 7 40 52 58 60 29 (2697) 
34 5 52 56 58 60 62 (2607) 
66 36 7 40 34 58 29 (2656) 
36 40 48 52 58 29 62 (2810) 
66 7 40 48 58 29 62 (2610) 
66 36 7 56 60 29 62 (2557) 
66 36 40 52 56 58 62 (2639) 
36 7 40 48 58 60 29 (2809) 
66 5 7 40 34 52 29 (2619) 
66 5 40 58 60 29 62 (2708) 
66 7 40 52 58 29 62 (2747) 
66 36 5 34 52 60 29 (2643) 
36 5 48 52 56 58 60 (2561) 
36 5 7 48 52 58 60 (2613) 
34 3 66 52 58 60 29 (2577) 
34 52 25 58 60 29 62 (2559) 
34 7 48 52 56 58 60 (2576) 
36 5 7 40 52 56 58 (2586) 
66 3 36 52 58 60 29 (2601) 
36 40 48 52 56 58 29 (2766) 
66 36 34 52 60 29 62 (2656) 
36 7 48 52 58 29 62 (2713) 
66 5 7 48 52 58 29 (2561) 
66 36 7 40 56 58 60 (2628) 
66 52 25 58 60 29 62 (2582) 
34 5 7 52 58 29 62 (2661) 
7 40 56 58 60 29 62 (2756) 
66 36 5 56 58 60 29 (2562) 
66 40 48 52 25 60 29 (2579) 
36 5 40 52 58 60 29 (2790) 
34 36 48 52 56 60 29 (2641) 
36 7 52 58 60 29 62 (2781) 
34 40 9 56 58 60 29 (2577) 
36 5 40 48 52 56 29 (2562) 
66 36 40 48 52 58 29 (2803) 
66 7 40 52 25 58 60 (2565) 
3 7 48 52 58 60 29 (2567) 
66 7 40 48 52 56 60 (2573) 
66 36 34 52 56 58 60 (2627) 
66 40 9 34 52 58 29 (2580) 
66 48 52 56 58 60 29 (2684) 
66 40 48 56 58 60 62 (2593) 
66 36 40 34 52 56 29 (2603) 
36 48 52 25 60 29 62 (2569) 
34 5 40 52 56 60 62 (2596) 
36 7 40 52 56 58 62 (2705) 
7 40 9 52 58 60 29 (2687) 
34 48 52 56 60 29 62 (2575) 
40 52 56 25 58 29 62 (2579) 
66 36 5 7 40 52 60 (2595) 
40 9 48 52 58 60 29 (2635) 
34 36 5 56 58 60 29 (2589) 
36 7 48 52 60 29 62 (2689) 
34 5 48 52 60 29 62 (2558) 
40 48 25 58 60 29 62 (2583) 
66 40 34 48 56 58 60 (2560) 
36 7 48 52 56 58 60 (2679) 
36 7 40 52 56 60 29 (2741) 
66 7 34 48 52 60 29 (2618) 
34 36 5 52 56 58 60 (2588) 
5 7 40 56 58 60 62 (2572) 
66 36 40 34 52 58 29 (2754) 
66 36 7 34 52 58 29 (2668) 
66 36 5 52 56 60 29 (2558) 
34 7 40 56 60 29 62 (2639) 
66 36 40 48 58 60 62 (2703) 
66 7 40 48 56 58 29 (2573) 
3 7 40 52 58 60 62 (2593) 
36 40 48 52 56 60 62 (2669) 
66 7 52 56 60 29 62 (2649) 
7 48 52 56 58 60 29 (2698) 
34 36 40 56 60 29 62 (2634) 
66 40 52 25 58 29 62 (2567) 
34 36 7 40 48 56 58 (2557) 
34 3 40 52 58 29 62 (2581) 
66 5 34 56 58 60 29 (2595) 
34 36 5 7 40 52 29 (2656) 
34 40 9 58 60 29 62 (2588) 
34 36 5 7 52 29 62 (2564) 
36 7 40 9 52 58 29 (2627) 
36 7 52 25 58 60 29 (2632) 
36 40 52 25 58 60 62 (2620) 
66 5 7 52 56 60 29 (2566) 
36 5 7 56 58 60 29 (2563) 
3 7 40 52 56 60 29 (2568) 
66 3 36 40 52 60 29 (2577) 
34 7 40 52 56 29 62 (2678) 
36 40 9 52 56 60 29 (2583) 
34 3 7 40 58 60 29 (2576) 
34 36 40 52 58 60 62 (2751) 
66 40 34 48 58 29 62 (2602) 
66 36 7 40 56 60 29 (2625) 
66 36 7 34 48 52 58 (2593) 
34 36 7 52 60 29 62 (2651) 
66 7 40 34 48 52 60 (2599) 
66 40 48 52 58 60 29 (2829) 
36 40 52 56 58 60 29 (2834) 
3 36 40 52 58 29 62 (2607) 
66 5 7 48 52 58 60 (2563) 
7 40 9 52 56 58 60 (2586) 
34 5 7 40 48 58 60 (2556) 
34 7 40 52 60 29 62 (2736) 
36 5 40 52 56 60 29 (2630) 
36 7 40 48 52 60 62 (2681) 
34 36 5 7 40 58 60 (2622) 
36 7 40 52 58 29 62 (2810) 
66 36 5 40 34 58 29 (2633) 
34 36 7 52 56 29 62 (2593) 
66 36 7 40 48 58 60 (2707) 
66 5 7 40 52 58 62 (2592) 
66 40 48 52 56 58 29 (2661) 
40 48 52 58 60 29 62 (2812) 
34 36 7 40 52 56 62 (2583) 
66 40 34 48 52 58 62 (2597) 
34 5 7 40 48 52 58 (2571) 
34 40 9 52 58 29 62 (2617) 
34 36 5 40 58 60 62 (2626) 
36 5 7 40 48 58 29 (2625) 
66 7 40 52 58 60 62 (2751) 
66 5 34 52 56 60 29 (2591) 
7 48 52 25 58 60 29 (2597) 
66 36 7 34 48 58 60 (2602) 
34 36 40 48 58 60 62 (2668) 
36 7 52 56 58 60 62 (2675) 
66 7 40 52 60 29 62 (2747) 
66 36 40 34 58 60 29 (2763) 
66 36 40 34 48 52 60 (2682) 
34 36 5 7 48 52 29 (2563) 
3 36 7 48 52 58 29 (2563) 
36 48 52 25 58 29 62 (2586) 
34 36 7 40 48 29 62 (2580) 
66 7 52 56 58 29 62 (2649) 
34 36 7 40 52 60 62 (2641) 
34 5 7 40 52 58 62 (2652) 
34 36 40 48 52 56 62 (2565) 
66 7 40 34 58 29 62 (2643) 
34 36 40 48 56 58 62 (2570) 
66 36 7 40 48 52 29 (2693) 
34 36 48 52 25 58 29 (2569) 
36 40 52 56 25 58 29 (2589) 
66 36 7 40 48 60 62 (2588) 
66 3 40 58 60 29 62 (2576) 
66 36 5 34 48 58 29 (2574) 
34 40 52 58 60 29 62 (2844) 
66 7 48 52 56 60 29 (2592) 
5 7 40 56 58 60 29 (2641) 
34 36 40 48 56 60 29 (2624) 
66 7 40 34 48 58 60 (2607) 
34 36 52 56 58 29 62 (2685) 
40 9 52 56 58 29 62 (2632) 
66 36 7 52 58 60 62 (2669) 
40 56 25 58 60 29 62 (2556) 
66 36 40 48 56 29 62 (2559) 
66 34 48 52 56 58 60 (2576) 
66 7 40 9 58 60 29 (2579) 
34 7 40 52 56 58 62 (2680) 
34 36 40 48 52 56 29 (2643) 
66 40 9 52 60 29 62 (2573) 
3 40 52 56 60 29 62 (2576) 
34 36 7 40 58 29 62 (2692) 
5 7 40 56 58 29 62 (2613) 
66 7 34 48 52 58 60 (2619) 
36 7 40 52 56 29 62 (2698) 
3 36 40 58 60 29 62 (2583) 
66 36 7 48 56 58 60 (2574) 
34 7 56 58 60 29 62 (2651) 
34 3 7 40 52 58 60 (2569) 
66 5 7 40 34 52 60 (2621) 
66 36 40 48 56 60 29 (2641) 
66 36 48 52 56 60 62 (2576) 
36 5 48 52 58 60 62 (2613) 
7 48 52 58 60 29 62 (2715) 
66 40 48 52 56 60 62 (2588) 
66 36 5 40 52 58 29 (2699) 
36 40 9 48 58 60 29 (2617) 
34 5 40 56 58 60 62 (2601) 
34 5 52 56 58 60 29 (2681) 
34 9 52 58 60 29 62 (2590) 
7 40 48 56 58 60 62 (2600) 
34 5 7 40 52 56 60 (2578) 
66 7 34 58 60 29 62 (2655) 
34 36 5 40 52 58 29 (2759) 
66 40 52 56 58 60 29 (2809) 
66 40 34 48 58 60 29 (2712) 
66 36 40 48 60 29 62 (2695) 
66 5 34 52 56 58 29 (2590) 
66 7 40 9 52 58 29 (2571) 
34 36 48 56 58 60 29 (2645) 
5 40 9 52 58 60 29 (2616) 
34 5 7 58 60 29 62 (2626) 
66 36 5 34 48 58 60 (2578) 
66 36 7 48 52 56 58 (2569) 
36 40 48 52 56 58 62 (2695) 
66 40 52 25 60 29 62 (2567) 
34 3 7 40 52 58 29 (2602) 
66 5 52 56 58 60 29 (2654) 
66 7 40 48 52 60 29 (2719) 
36 40 48 52 56 58 60 (2755) 
34 36 5 7 40 58 29 (2664) 
66 5 40 34 52 60 29 (2722) 
34 40 48 56 60 29 62 (2568) 
66 36 52 56 58 60 29 (2735) 
36 5 48 58 60 29 62 (2619) 
66 7 40 34 60 29 62 (2643) 
36 40 48 52 58 60 62 (2799) 
36 7 40 48 56 60 29 (2654) 
66 5 40 34 52 56 58 (2576) 
34 36 7 56 58 60 62 (2556) 
34 7 48 52 58 29 62 (2609) 
66 48 52 56 58 60 62 (2602) 
3 40 56 58 60 29 62 (2580) 
7 40 48 56 58 29 62 (2617) 
34 5 40 52 56 60 29 (2664) 
5 7 48 52 58 60 29 (2636) 
34 7 48 52 58 60 29 (2710) 
66 7 40 48 52 56 58 (2572) 
9 52 56 58 60 29 62 (2607) 
34 36 40 52 25 58 60 (2587) 
66 7 40 34 48 58 29 (2605) 
36 7 40 25 58 60 29 (2617) 
66 36 7 40 34 52 29 (2648) 
34 36 5 40 48 58 29 (2656) 
66 40 48 52 58 29 62 (2710) 
5 7 40 52 56 58 60 (2639) 
7 40 48 52 56 58 60 (2681) 
66 7 40 34 58 60 29 (2753) 
34 36 7 40 58 60 62 (2650) 
66 5 56 58 60 29 62 (2584) 
7 40 48 52 58 29 62 (2724) 
66 7 52 25 58 60 29 (2585) 
34 36 7 48 60 29 62 (2568) 
66 36 5 7 52 58 60 (2614) 
66 36 40 48 52 25 58 (2567) 
66 34 52 56 58 60 62 (2639) 
66 36 5 40 52 60 29 (2700) 
34 7 40 48 52 56 58 (2578) 
5 40 48 52 56 60 29 (2564) 
34 40 52 25 58 29 62 (2574) 
34 5 40 52 58 29 62 (2754) 
34 40 48 52 58 60 62 (2685) 
36 40 9 52 56 58 60 (2588) 
36 5 40 52 56 58 29 (2673) 
5 7 40 52 58 60 62 (2679) 
66 5 40 34 56 60 29 (2578) 
66 36 7 40 48 58 62 (2588) 
34 36 48 52 56 58 62 (2577) 
66 5 7 52 60 29 62 (2603) 
34 36 7 48 52 58 29 (2709) 
36 5 40 48 58 60 29 (2709) 
34 7 40 48 52 58 60 (2690) 
66 3 52 58 60 29 62 (2582) 
7 40 25 58 60 29 62 (2573) 
5 7 52 56 58 29 62 (2620) 
66 5 34 52 58 60 62 (2638) 
34 40 48 56 58 29 62 (2592) 
34 5 40 48 52 58 60 (2653) 
7 40 52 56 58 60 29 (2837) 
66 36 40 34 48 52 62 (2571) 
66 7 9 52 58 60 29 (2592) 
36 40 48 52 25 58 60 (2676) 
36 48 52 25 58 60 29 (2689) 
5 40 52 56 58 60 62 (2659) 
34 36 7 40 48 58 29 (2695) 
66 36 48 52 56 58 62 (2576) 
34 36 5 7 58 60 29 (2638) 
36 7 40 48 25 58 60 (2569) 
5 40 52 56 58 29 62 (2698) 
36 7 56 58 60 29 62 (2673) 
34 36 5 40 48 52 58 (2651) 
66 5 34 48 52 58 29 (2591) 
36 5 52 56 58 60 29 (2648) 
7 9 52 56 58 60 29 (2608) 
66 40 48 52 56 58 62 (2588) 
66 5 7 40 34 58 29 (2627) 
66 5 40 34 48 52 60 (2578) 
34 7 40 48 52 60 62 (2575) 
34 7 52 58 60 29 62 (2748) 
34 7 40 9 52 60 29 (2579) 
66 36 48 52 58 60 62 (2707) 
40 48 52 56 60 29 62 (2682) 
36 40 52 25 60 29 62 (2608) 
7 40 52 56 60 29 62 (2751) 
66 36 48 52 60 29 62 (2699) 
36 40 48 52 58 60 29 (2910) 
66 34 52 58 60 29 62 (2753) 
34 36 5 40 52 58 60 (2719) 
66 5 40 56 58 29 62 (2572) 
34 7 40 52 58 60 29 (2851) 
36 7 48 56 58 29 62 (2605) 
5 7 40 52 56 29 62 (2608) 
66 36 5 7 58 60 29 (2623) 
36 40 52 25 58 29 62 (2635) 
36 7 40 48 56 29 62 (2591) 
34 5 7 40 52 29 62 (2650) 
66 36 40 52 56 60 62 (2639) 
66 7 40 9 52 60 29 (2572) 
36 5 7 40 48 52 29 (2615) 
66 5 40 56 58 60 29 (2640) 
66 36 7 40 52 58 60 (2773) 
66 36 7 34 60 29 62 (2558) 
34 7 48 56 58 60 29 (2579) 
34 36 40 56 58 29 62 (2678) 
34 5 7 40 56 58 29 (2624) 
34 7 40 48 60 29 62 (2582) 
66 36 40 48 25 58 29 (2569) 
5 7 40 48 52 58 60 (2619) 
66 3 40 52 58 29 62 (2567) 
34 36 40 56 58 60 29 (2715) 
34 36 52 56 58 60 62 (2645) 
66 36 7 48 52 60 62 (2592) 
3 36 40 48 58 60 29 (2599) 
7 40 52 56 58 29 62 (2795) 
66 36 7 40 52 60 62 (2654) 
36 40 9 48 52 60 29 (2610) 
34 36 7 40 48 52 60 (2665) 
34 5 40 58 60 29 62 (2719) 
66 7 40 34 52 56 60 (2611) 
66 40 34 25 58 60 29 (2559) 
66 36 7 34 52 60 29 (2669) 
66 34 52 56 58 60 29 (2720) 
36 40 52 56 25 58 60 (2574) 
34 36 7 40 48 60 29 (2672) 
66 36 5 40 34 58 60 (2637) 
66 36 40 48 56 60 62 (2567) 
66 7 40 52 25 58 29 (2561) 
66 36 52 25 58 60 29 (2630) 
36 40 56 25 58 60 29 (2566) 
66 5 40 52 56 58 60 (2639) 
66 36 34 48 58 60 62 (2592) 
5 48 52 58 60 29 62 (2634) 
40 52 56 25 58 60 29 (2628) 
66 36 52 58 60 29 62 (2776) 
34 40 48 25 58 60 29 (2556) 
66 7 40 34 52 56 29 (2609) 
66 36 52 56 58 60 62 (2653) 
66 3 7 40 52 60 29 (2597) 
36 7 40 52 60 29 62 (2766) 
36 40 48 58 60 29 62 (2797) 
36 5 40 48 52 58 60 (2703) 
66 40 34 48 58 60 62 (2606) 
