62 (3060.0) 
7 (3076.0) 
52 (3185.0) 
5 (2971.0) 
42 (2714.0) 
3 (2839.0) 
64 (2631.0) 
66 (3021.0) 
60 (3149.0) 
40 (3170.0) 
25 (2860.0) 
36 (3099.0) 
58 (3195.0) 
48 (3013.0) 
44 (2612.0) 
29 (3181.0) 
34 (3040.0) 
56 (3021.0) 
9 (2874.0) 
66 36 7 40 34 48 29 (2580.0) 
66 36 5 34 48 52 29 (2566.0) 
3 36 40 52 58 60 62 (2574.0) 
66 36 5 52 58 60 29 (2719.0) 
66 7 40 34 56 58 60 (2615.0) 
66 36 7 48 56 58 29 (2570.0) 
34 5 48 52 58 60 62 (2562.0) 
66 7 40 52 58 60 29 (2866.0) 
34 40 48 52 56 58 29 (2668.0) 
34 5 7 40 52 58 29 (2752.0) 
66 36 7 40 52 60 29 (2770.0) 
34 36 48 52 56 58 29 (2665.0) 
66 3 36 40 52 58 29 (2577.0) 
3 7 52 56 58 60 29 (2592.0) 
36 5 40 56 60 29 62 (2562.0) 
34 48 52 58 60 29 62 (2693.0) 
34 36 40 52 58 60 29 (2862.0) 
66 36 40 34 56 60 29 (2608.0) 
7 52 25 58 60 29 62 (2578.0) 
36 7 40 48 52 56 60 (2656.0) 
7 40 48 52 25 60 29 (2573.0) 
66 36 7 40 60 29 62 (2661.0) 
36 9 48 52 58 60 29 (2631.0) 
34 36 7 40 48 58 60 (2673.0) 
34 36 40 52 56 60 62 (2633.0) 
7 48 56 58 60 29 62 (2607.0) 
66 5 40 34 52 56 60 (2577.0) 
36 7 40 48 52 29 62 (2698.0) 
66 5 52 56 60 29 62 (2579.0) 
66 36 5 34 48 52 58 (2569.0) 
66 36 48 52 56 58 29 (2658.0) 
66 36 40 48 56 58 62 (2567.0) 
36 5 7 40 58 60 29 (2693.0) 
34 36 7 40 48 52 29 (2687.0) 
66 5 40 52 58 60 29 (2796.0) 
66 36 40 34 52 58 60 (2758.0) 
34 48 56 58 60 29 62 (2580.0) 
34 40 48 52 56 58 60 (2648.0) 
66 36 5 48 52 60 29 (2643.0) 
34 5 48 52 58 29 62 (2582.0) 
36 7 48 52 56 58 29 (2697.0) 
36 48 52 25 58 60 62 (2581.0) 
66 5 7 56 58 60 29 (2570.0) 
66 36 48 52 58 60 29 (2827.0) 
66 7 40 34 52 60 29 (2745.0) 
36 5 40 48 52 56 58 (2568.0) 
7 40 48 52 56 58 29 (2698.0) 
66 7 40 34 48 52 58 (2598.0) 
66 36 7 48 60 29 62 (2599.0) 
34 36 7 40 52 56 58 (2664.0) 
34 36 48 52 56 58 60 (2644.0) 
40 52 56 58 60 29 62 (2845.0) 
36 7 40 48 58 60 62 (2692.0) 
5 40 48 58 60 29 62 (2632.0) 
66 36 5 40 58 29 62 (2611.0) 
66 36 40 52 58 29 62 (2761.0) 
34 7 40 9 58 60 29 (2586.0) 
66 40 9 52 56 58 60 (2566.0) 
36 5 40 56 58 29 62 (2606.0) 
34 40 48 52 56 60 29 (2645.0) 
34 36 9 52 58 60 29 (2608.0) 
66 48 56 58 60 29 62 (2599.0) 
34 36 40 48 60 29 62 (2664.0) 
66 36 7 34 48 60 29 (2601.0) 
3 36 7 40 52 58 60 (2604.0) 
36 5 7 48 58 60 29 (2621.0) 
36 40 52 56 60 29 62 (2748.0) 
34 36 7 40 52 58 29 (2798.0) 
66 5 40 56 58 60 62 (2576.0) 
66 36 34 52 58 60 29 (2775.0) 
66 7 40 58 60 29 62 (2758.0) 
36 7 40 56 58 60 29 (2745.0) 
66 36 7 40 34 52 60 (2650.0) 
34 40 52 56 58 60 29 (2807.0) 
66 36 7 52 58 29 62 (2665.0) 
34 36 40 48 56 58 29 (2647.0) 
7 40 52 25 58 29 62 (2590.0) 
34 36 5 7 52 58 62 (2566.0) 
66 5 40 34 52 60 62 (2627.0) 
34 5 56 58 60 29 62 (2608.0) 
66 7 40 52 25 60 29 (2562.0) 
5 40 52 58 60 29 62 (2784.0) 
66 40 34 52 58 60 29 (2851.0) 
34 36 7 40 52 56 60 (2621.0) 
66 3 40 52 58 60 62 (2567.0) 
34 36 5 7 58 29 62 (2573.0) 
34 36 56 58 60 29 62 (2646.0) 
36 7 40 48 58 29 62 (2709.0) 
7 40 9 58 60 29 62 (2582.0) 
66 7 40 34 56 60 29 (2614.0) 
36 7 48 58 60 29 62 (2700.0) 
3 5 40 52 58 60 29 (2576.0) 
34 5 7 40 58 29 62 (2659.0) 
66 36 34 48 58 60 29 (2707.0) 
34 5 52 58 60 29 62 (2721.0) 
36 7 48 56 58 60 62 (2588.0) 
34 7 40 48 52 56 29 (2577.0) 
66 36 34 48 58 29 62 (2588.0) 
36 40 48 52 25 60 29 (2665.0) 
34 7 40 52 56 58 60 (2717.0) 
66 36 40 34 52 60 29 (2755.0) 
66 7 48 52 58 60 29 (2742.0) 
36 7 48 52 25 60 29 (2579.0) 
66 5 34 52 58 60 29 (2739.0) 
34 40 52 25 58 60 29 (2649.0) 
66 7 40 48 56 58 60 (2577.0) 
36 7 40 52 56 60 62 (2661.0) 
66 7 40 34 52 58 60 (2746.0) 
66 7 48 52 56 58 29 (2591.0) 
66 36 5 40 34 48 29 (2557.0) 
34 36 5 40 52 56 29 (2611.0) 
66 40 34 52 56 29 62 (2623.0) 
34 7 48 52 56 58 29 (2599.0) 
40 9 52 56 60 29 62 (2595.0) 
36 40 48 52 56 29 62 (2680.0) 
66 36 7 48 52 56 29 (2566.0) 
34 36 7 40 52 60 29 (2755.0) 
66 36 7 40 34 48 52 (2573.0) 
5 7 40 52 56 60 62 (2567.0) 
66 5 40 48 52 60 29 (2649.0) 
66 5 40 52 56 29 62 (2567.0) 
5 52 56 58 60 29 62 (2666.0) 
66 36 5 52 56 58 60 (2561.0) 
34 5 7 52 58 60 62 (2619.0) 
66 5 52 56 58 29 62 (2579.0) 
34 36 40 52 25 60 29 (2584.0) 
34 40 48 52 25 58 29 (2565.0) 
34 36 5 7 40 52 60 (2614.0) 
34 5 7 52 60 29 62 (2617.0) 
36 7 40 52 56 58 60 (2747.0) 
36 7 48 52 56 60 29 (2673.0) 
66 7 40 48 52 58 60 (2722.0) 
66 36 40 48 52 58 60 (2811.0) 
34 48 52 25 58 60 29 (2570.0) 
7 40 48 52 56 60 29 (2675.0) 
48 52 25 58 60 29 62 (2588.0) 
66 36 40 34 56 58 60 (2611.0) 
66 40 9 34 52 58 60 (2582.0) 
34 36 5 52 60 29 62 (2624.0) 
34 36 5 52 58 60 62 (2628.0) 
66 36 40 48 58 60 29 (2814.0) 
66 5 7 40 52 60 62 (2592.0) 
34 5 7 52 56 29 62 (2559.0) 
66 9 52 56 58 60 29 (2583.0) 
34 36 5 52 58 60 29 (2733.0) 
36 5 40 52 56 60 62 (2562.0) 
36 40 9 52 56 58 29 (2619.0) 
34 3 40 52 56 58 29 (2561.0) 
7 40 48 52 56 29 62 (2612.0) 
66 40 42 52 58 60 29 (2581.0) 
36 5 40 48 58 60 62 (2611.0) 
36 5 40 52 58 60 62 (2692.0) 
66 34 52 56 58 29 62 (2635.0) 
34 36 7 52 56 58 60 (2642.0) 
34 5 40 52 60 29 62 (2710.0) 
34 40 48 52 56 58 62 (2591.0) 
66 40 52 56 60 29 62 (2728.0) 
36 7 40 52 56 58 29 (2784.0) 
36 5 40 48 52 58 62 (2626.0) 
36 5 7 52 58 60 62 (2595.0) 
66 36 40 48 56 58 60 (2648.0) 
34 36 40 48 58 60 29 (2779.0) 
34 36 48 52 58 60 62 (2671.0) 
66 40 34 56 58 60 29 (2704.0) 
66 36 7 48 56 60 29 (2571.0) 
66 36 7 40 34 52 58 (2649.0) 
66 5 34 48 52 60 29 (2592.0) 
66 36 5 34 52 58 29 (2642.0) 
66 5 48 52 58 29 62 (2562.0) 
34 36 40 52 56 58 60 (2714.0) 
40 52 25 58 60 29 62 (2674.0) 
66 5 7 40 52 58 60 (2691.0) 
66 40 34 52 56 58 29 (2699.0) 
66 36 5 7 40 52 58 (2594.0) 
34 36 5 40 48 60 29 (2633.0) 
34 36 5 7 40 58 62 (2564.0) 
34 7 52 56 58 29 62 (2690.0) 
66 36 7 40 48 52 62 (2577.0) 
66 7 34 48 58 60 29 (2626.0) 
34 3 40 52 58 60 29 (2643.0) 
66 5 40 52 58 60 62 (2701.0) 
66 7 40 34 52 56 58 (2610.0) 
36 40 9 58 60 29 62 (2596.0) 
66 36 5 52 58 29 62 (2613.0) 
66 40 48 52 60 29 62 (2710.0) 
34 5 40 48 58 29 62 (2580.0) 
34 36 7 48 58 60 29 (2693.0) 
34 36 7 48 52 29 62 (2583.0) 
34 36 7 40 60 29 62 (2648.0) 
66 36 40 52 56 58 60 (2720.0) 
52 56 25 58 60 29 62 (2566.0) 
36 7 40 48 52 56 29 (2673.0) 
66 36 7 34 48 52 60 (2594.0) 
66 5 34 58 60 29 62 (2643.0) 
66 36 5 7 52 58 29 (2612.0) 
36 40 48 52 25 29 62 (2571.0) 
3 36 7 40 58 60 29 (2613.0) 
66 36 40 52 58 60 29 (2880.0) 
66 40 9 56 58 60 29 (2567.0) 
34 5 40 52 56 58 62 (2640.0) 
34 5 40 48 52 29 62 (2571.0) 
66 36 40 56 58 60 29 (2717.0) 
36 5 40 48 60 29 62 (2606.0) 
5 48 52 58 60 29 62 (2634.0) 
34 36 40 48 52 56 60 (2623.0) 
66 34 48 52 58 60 29 (2724.0) 
34 5 7 40 52 56 58 (2621.0) 
66 36 40 58 60 29 62 (2772.0) 
66 36 40 48 52 60 62 (2692.0) 
34 3 52 58 60 29 62 (2560.0) 
66 40 48 52 56 60 29 (2662.0) 
36 7 40 48 52 58 60 (2805.0) 
3 7 40 52 58 60 29 (2697.0) 
34 5 52 56 58 60 62 (2607.0) 
66 36 7 40 34 58 29 (2656.0) 
36 40 48 52 58 29 62 (2810.0) 
66 7 40 48 58 29 62 (2610.0) 
66 36 7 56 60 29 62 (2557.0) 
66 36 40 52 56 58 62 (2639.0) 
36 7 40 48 58 60 29 (2809.0) 
66 5 7 40 34 52 29 (2619.0) 
66 5 40 58 60 29 62 (2708.0) 
66 7 40 52 58 29 62 (2747.0) 
66 36 5 34 52 60 29 (2643.0) 
36 5 48 52 56 58 60 (2561.0) 
36 5 7 48 52 58 60 (2613.0) 
34 3 66 52 58 60 29 (2577.0) 
34 52 25 58 60 29 62 (2559.0) 
34 7 48 52 56 58 60 (2576.0) 
36 5 7 40 52 56 58 (2586.0) 
66 3 36 52 58 60 29 (2601.0) 
36 40 48 52 56 58 29 (2766.0) 
66 36 34 52 60 29 62 (2656.0) 
36 7 48 52 58 29 62 (2713.0) 
66 5 7 48 52 58 29 (2561.0) 
66 36 7 40 56 58 60 (2628.0) 
66 52 25 58 60 29 62 (2582.0) 
34 5 7 52 58 29 62 (2661.0) 
66 36 5 56 58 60 29 (2562.0) 
66 40 48 52 25 60 29 (2579.0) 
36 5 40 52 58 60 29 (2790.0) 
34 36 48 52 56 60 29 (2641.0) 
36 7 52 58 60 29 62 (2781.0) 
34 40 9 56 58 60 29 (2577.0) 
36 5 40 48 52 56 29 (2562.0) 
66 36 40 48 52 58 29 (2803.0) 
66 7 40 52 25 58 60 (2565.0) 
3 7 48 52 58 60 29 (2567.0) 
66 7 40 48 52 56 60 (2573.0) 
66 36 34 52 56 58 60 (2627.0) 
66 40 9 34 52 58 29 (2580.0) 
66 48 52 56 58 60 29 (2684.0) 
66 40 48 56 58 60 62 (2593.0) 
66 36 40 34 52 56 29 (2603.0) 
36 48 52 25 60 29 62 (2569.0) 
34 5 40 52 56 60 62 (2596.0) 
36 7 40 52 56 58 62 (2705.0) 
7 40 9 52 58 60 29 (2687.0) 
34 48 52 56 60 29 62 (2575.0) 
40 52 56 25 58 29 62 (2579.0) 
66 36 5 7 40 52 60 (2595.0) 
40 9 48 52 58 60 29 (2635.0) 
34 36 5 56 58 60 29 (2589.0) 
36 7 48 52 60 29 62 (2689.0) 
34 5 48 52 60 29 62 (2558.0) 
40 48 25 58 60 29 62 (2583.0) 
66 40 34 48 56 58 60 (2560.0) 
36 7 48 52 56 58 60 (2679.0) 
36 7 40 52 56 60 29 (2741.0) 
66 7 34 48 52 60 29 (2618.0) 
34 36 5 52 56 58 60 (2588.0) 
5 7 40 56 58 60 62 (2572.0) 
66 36 40 34 52 58 29 (2754.0) 
66 36 7 34 52 58 29 (2668.0) 
66 36 5 52 56 60 29 (2558.0) 
34 7 40 56 60 29 62 (2639.0) 
66 36 40 48 58 60 62 (2703.0) 
66 7 40 48 56 58 29 (2573.0) 
3 7 40 52 58 60 62 (2593.0) 
36 40 48 52 56 60 62 (2669.0) 
66 7 52 56 60 29 62 (2649.0) 
7 48 52 56 58 60 29 (2698.0) 
34 36 40 56 60 29 62 (2634.0) 
66 40 52 25 58 29 62 (2567.0) 
34 36 7 40 48 56 58 (2557.0) 
66 5 34 56 58 60 29 (2595.0) 
34 36 5 7 40 52 29 (2656.0) 
34 40 9 58 60 29 62 (2588.0) 
34 36 5 7 52 29 62 (2564.0) 
36 7 40 9 52 58 29 (2627.0) 
36 7 52 25 58 60 29 (2632.0) 
36 40 52 25 58 60 62 (2620.0) 
66 5 7 52 56 60 29 (2566.0) 
36 5 7 56 58 60 29 (2563.0) 
3 7 40 52 56 60 29 (2568.0) 
66 3 36 40 52 60 29 (2577.0) 
34 7 40 52 56 29 62 (2678.0) 
36 40 9 52 56 60 29 (2583.0) 
34 3 7 40 58 60 29 (2576.0) 
34 36 40 52 58 60 62 (2751.0) 
66 40 34 48 58 29 62 (2602.0) 
66 36 7 40 56 60 29 (2625.0) 
66 36 7 34 48 52 58 (2593.0) 
34 36 7 52 60 29 62 (2651.0) 
66 7 40 34 48 52 60 (2599.0) 
66 40 48 52 58 60 29 (2829.0) 
36 40 52 56 58 60 29 (2834.0) 
3 36 40 52 58 29 62 (2607.0) 
66 5 7 48 52 58 60 (2563.0) 
7 40 9 52 56 58 60 (2586.0) 
40 48 52 25 58 60 62 (2585.0) 
34 7 40 52 60 29 62 (2736.0) 
36 5 40 52 56 60 29 (2630.0) 
36 7 40 48 52 60 62 (2681.0) 
34 36 5 7 40 58 60 (2622.0) 
36 7 40 52 58 29 62 (2810.0) 
66 36 5 40 34 58 29 (2633.0) 
34 36 7 52 56 29 62 (2593.0) 
66 36 7 40 48 58 60 (2707.0) 
66 5 7 40 52 58 62 (2592.0) 
66 40 48 52 56 58 29 (2661.0) 
40 48 52 58 60 29 62 (2812.0) 
34 36 7 40 52 56 62 (2583.0) 
66 40 34 48 52 58 62 (2597.0) 
34 5 7 40 48 52 58 (2571.0) 
34 40 9 52 58 29 62 (2617.0) 
34 36 5 40 58 60 62 (2626.0) 
36 5 7 40 48 58 29 (2625.0) 
66 7 40 52 58 60 62 (2751.0) 
66 5 34 52 56 60 29 (2591.0) 
7 48 52 25 58 60 29 (2597.0) 
66 36 7 34 48 58 60 (2602.0) 
34 36 40 48 58 60 62 (2668.0) 
36 7 52 56 58 60 62 (2675.0) 
66 7 40 52 60 29 62 (2747.0) 
66 36 40 34 58 60 29 (2763.0) 
66 36 40 34 48 52 60 (2682.0) 
34 36 5 7 48 52 29 (2563.0) 
3 36 7 48 52 58 29 (2563.0) 
36 48 52 25 58 29 62 (2586.0) 
34 36 7 40 48 29 62 (2580.0) 
66 7 52 56 58 29 62 (2649.0) 
34 36 7 40 52 60 62 (2641.0) 
34 5 7 40 52 58 62 (2652.0) 
34 36 40 48 52 56 62 (2565.0) 
66 7 40 34 58 29 62 (2643.0) 
34 36 40 48 56 58 62 (2570.0) 
66 36 7 40 48 52 29 (2693.0) 
34 36 48 52 25 58 29 (2569.0) 
36 40 52 56 25 58 29 (2589.0) 
66 36 7 40 48 60 62 (2588.0) 
66 3 40 58 60 29 62 (2576.0) 
66 36 5 34 48 58 29 (2574.0) 
34 40 52 58 60 29 62 (2844.0) 
66 7 48 52 56 60 29 (2592.0) 
5 7 40 56 58 60 29 (2641.0) 
34 36 40 48 56 60 29 (2624.0) 
66 7 40 34 48 58 60 (2607.0) 
34 36 52 56 58 29 62 (2685.0) 
40 9 52 56 58 29 62 (2632.0) 
66 36 7 52 58 60 62 (2669.0) 
66 36 40 48 56 29 62 (2559.0) 
66 34 48 52 56 58 60 (2576.0) 
66 7 40 9 58 60 29 (2579.0) 
34 7 40 52 56 58 62 (2680.0) 
34 36 40 48 52 56 29 (2643.0) 
66 40 9 52 60 29 62 (2573.0) 
3 40 52 56 60 29 62 (2576.0) 
34 36 7 40 58 29 62 (2692.0) 
5 7 40 56 58 29 62 (2613.0) 
66 7 34 48 52 58 60 (2619.0) 
36 7 40 52 56 29 62 (2698.0) 
3 36 40 58 60 29 62 (2583.0) 
66 36 7 48 56 58 60 (2574.0) 
34 7 56 58 60 29 62 (2651.0) 
34 3 7 40 52 58 60 (2569.0) 
66 5 7 40 34 52 60 (2621.0) 
66 36 40 48 56 60 29 (2641.0) 
66 36 48 52 56 60 62 (2576.0) 
36 5 48 52 58 60 62 (2613.0) 
7 48 52 58 60 29 62 (2715.0) 
66 40 48 52 56 60 62 (2588.0) 
66 36 5 40 52 58 29 (2699.0) 
36 40 9 48 58 60 29 (2617.0) 
34 5 40 56 58 60 62 (2601.0) 
34 5 52 56 58 60 29 (2681.0) 
34 9 52 58 60 29 62 (2590.0) 
7 40 48 56 58 60 62 (2600.0) 
34 5 7 40 52 56 60 (2578.0) 
66 7 34 58 60 29 62 (2655.0) 
34 36 5 40 52 58 29 (2759.0) 
66 40 52 56 58 60 29 (2809.0) 
66 40 34 48 58 60 29 (2712.0) 
66 36 40 48 60 29 62 (2695.0) 
66 5 34 52 56 58 29 (2590.0) 
66 7 40 9 52 58 29 (2571.0) 
34 36 48 56 58 60 29 (2645.0) 
5 40 9 52 58 60 29 (2616.0) 
34 5 7 58 60 29 62 (2626.0) 
66 36 5 34 48 58 60 (2578.0) 
66 36 7 48 52 56 58 (2569.0) 
36 40 48 52 56 58 62 (2695.0) 
66 40 52 25 60 29 62 (2567.0) 
34 3 7 40 52 58 29 (2602.0) 
66 5 52 56 58 60 29 (2654.0) 
66 7 40 48 52 60 29 (2719.0) 
36 40 48 52 56 58 60 (2755.0) 
34 36 5 7 40 58 29 (2664.0) 
66 5 40 34 52 60 29 (2722.0) 
34 40 48 56 60 29 62 (2568.0) 
66 36 52 56 58 60 29 (2735.0) 
36 5 48 58 60 29 62 (2619.0) 
66 7 40 34 60 29 62 (2643.0) 
36 40 48 52 58 60 62 (2799.0) 
36 7 40 48 56 60 29 (2654.0) 
66 5 40 34 52 56 58 (2576.0) 
34 7 48 52 58 29 62 (2609.0) 
66 48 52 56 58 60 62 (2602.0) 
3 40 56 58 60 29 62 (2580.0) 
7 40 48 56 58 29 62 (2617.0) 
34 5 40 52 56 60 29 (2664.0) 
5 7 48 52 58 60 29 (2636.0) 
34 7 48 52 58 60 29 (2710.0) 
66 7 40 48 52 56 58 (2572.0) 
9 52 56 58 60 29 62 (2607.0) 
34 36 40 52 25 58 60 (2587.0) 
66 7 40 34 48 58 29 (2605.0) 
36 7 40 25 58 60 29 (2617.0) 
66 36 7 40 34 52 29 (2648.0) 
34 36 5 40 48 58 29 (2656.0) 
66 40 48 52 58 29 62 (2710.0) 
5 7 40 52 56 58 60 (2639.0) 
7 40 48 52 56 58 60 (2681.0) 
66 7 40 34 58 60 29 (2753.0) 
34 36 7 40 58 60 62 (2650.0) 
66 5 56 58 60 29 62 (2584.0) 
7 40 48 52 58 29 62 (2724.0) 
66 7 52 25 58 60 29 (2585.0) 
34 36 7 48 60 29 62 (2568.0) 
66 36 5 7 52 58 60 (2614.0) 
66 36 40 48 52 25 58 (2567.0) 
66 34 52 56 58 60 62 (2639.0) 
66 36 5 40 52 60 29 (2700.0) 
34 7 40 48 52 56 58 (2578.0) 
5 40 48 52 56 60 29 (2564.0) 
34 40 52 25 58 29 62 (2574.0) 
34 5 40 52 58 29 62 (2754.0) 
34 40 48 52 58 60 62 (2685.0) 
36 40 9 52 56 58 60 (2588.0) 
36 5 40 52 56 58 29 (2673.0) 
5 7 40 52 58 60 62 (2679.0) 
66 5 40 34 56 60 29 (2578.0) 
66 36 7 40 48 58 62 (2588.0) 
34 36 48 52 56 58 62 (2577.0) 
66 5 7 52 60 29 62 (2603.0) 
34 36 7 48 52 58 29 (2709.0) 
36 5 40 48 58 60 29 (2709.0) 
34 7 40 48 52 58 60 (2690.0) 
66 3 52 58 60 29 62 (2582.0) 
7 40 25 58 60 29 62 (2573.0) 
5 7 52 56 58 29 62 (2620.0) 
66 5 34 52 58 60 62 (2638.0) 
34 40 48 56 58 29 62 (2592.0) 
34 5 40 48 52 58 60 (2653.0) 
7 40 52 56 58 60 29 (2837.0) 
66 36 40 34 48 52 62 (2571.0) 
66 7 9 52 58 60 29 (2592.0) 
36 40 48 52 25 58 60 (2676.0) 
36 48 52 25 58 60 29 (2689.0) 
5 40 52 56 58 60 62 (2659.0) 
34 36 7 40 48 58 29 (2695.0) 
66 36 48 52 56 58 62 (2576.0) 
34 36 5 7 58 60 29 (2638.0) 
36 7 40 48 25 58 60 (2569.0) 
5 40 52 56 58 29 62 (2698.0) 
36 7 56 58 60 29 62 (2673.0) 
34 36 5 40 48 52 58 (2651.0) 
66 5 34 48 52 58 29 (2591.0) 
36 5 52 56 58 60 29 (2648.0) 
7 9 52 56 58 60 29 (2608.0) 
66 40 48 52 56 58 62 (2588.0) 
66 5 7 40 34 58 29 (2627.0) 
66 5 40 34 48 52 60 (2578.0) 
34 7 40 48 52 60 62 (2575.0) 
34 7 52 58 60 29 62 (2748.0) 
34 7 40 9 52 60 29 (2579.0) 
66 36 48 52 58 60 62 (2707.0) 
40 48 52 56 60 29 62 (2682.0) 
36 40 52 25 60 29 62 (2608.0) 
7 40 52 56 60 29 62 (2751.0) 
66 36 48 52 60 29 62 (2699.0) 
36 40 48 52 58 60 29 (2910.0) 
66 34 52 58 60 29 62 (2753.0) 
34 36 5 40 52 58 60 (2719.0) 
66 5 40 56 58 29 62 (2572.0) 
34 7 40 52 58 60 29 (2851.0) 
36 7 48 56 58 29 62 (2605.0) 
5 7 40 52 56 29 62 (2608.0) 
66 36 5 7 58 60 29 (2623.0) 
36 40 52 25 58 29 62 (2635.0) 
36 7 40 48 56 29 62 (2591.0) 
34 5 7 40 52 29 62 (2650.0) 
66 36 40 52 56 60 62 (2639.0) 
66 7 40 9 52 60 29 (2572.0) 
36 5 7 40 48 52 29 (2615.0) 
66 5 40 56 58 60 29 (2640.0) 
66 36 7 40 52 58 60 (2773.0) 
66 36 7 34 60 29 62 (2558.0) 
34 7 48 56 58 60 29 (2579.0) 
34 36 40 56 58 29 62 (2678.0) 
34 5 7 40 56 58 29 (2624.0) 
34 7 40 48 60 29 62 (2582.0) 
66 36 40 48 25 58 29 (2569.0) 
5 7 40 48 52 58 60 (2619.0) 
66 3 40 52 58 29 62 (2567.0) 
34 36 40 56 58 60 29 (2715.0) 
34 36 52 56 58 60 62 (2645.0) 
66 36 7 48 52 60 62 (2592.0) 
3 36 40 48 58 60 29 (2599.0) 
7 40 52 56 58 29 62 (2795.0) 
66 36 7 40 52 60 62 (2654.0) 
36 40 9 48 52 60 29 (2610.0) 
34 36 7 40 48 52 60 (2665.0) 
34 5 40 58 60 29 62 (2719.0) 
66 7 40 34 52 56 60 (2611.0) 
66 40 34 25 58 60 29 (2559.0) 
66 36 7 34 52 60 29 (2669.0) 
66 34 52 56 58 60 29 (2720.0) 
36 40 52 56 25 58 60 (2574.0) 
34 36 7 40 48 60 29 (2672.0) 
66 36 5 40 34 58 60 (2637.0) 
66 36 40 48 56 60 62 (2567.0) 
66 7 40 52 25 58 29 (2561.0) 
66 36 52 25 58 60 29 (2630.0) 
36 40 56 25 58 60 29 (2566.0) 
66 5 40 52 56 58 60 (2639.0) 
66 36 34 48 58 60 62 (2592.0) 
66 5 40 48 58 29 62 (2560.0) 
40 52 56 25 58 60 29 (2628.0) 
66 36 52 58 60 29 62 (2776.0) 
3 36 40 52 60 29 62 (2574.0) 
66 7 40 34 52 56 29 (2609.0) 
66 36 52 56 58 60 62 (2653.0) 
66 3 7 40 52 60 29 (2597.0) 
36 7 40 52 60 29 62 (2766.0) 
36 40 48 58 60 29 62 (2797.0) 
36 5 40 48 52 58 60 (2703.0) 
66 40 34 48 58 60 62 (2606.0) 
34 5 7 52 56 58 60 (2595.0) 
66 5 40 48 52 58 29 (2648.0) 
34 36 48 56 58 60 62 (2558.0) 
3 7 40 58 60 29 62 (2602.0) 
34 5 52 56 58 29 62 (2647.0) 
34 36 5 40 48 52 29 (2648.0) 
66 36 34 58 60 29 62 (2665.0) 
66 36 40 48 52 29 62 (2684.0) 
34 7 40 52 58 29 62 (2780.0) 
34 36 5 40 48 52 60 (2628.0) 
66 5 40 34 48 58 29 (2582.0) 
66 36 5 40 34 48 60 (2561.0) 
66 36 5 34 58 60 29 (2651.0) 
40 48 56 58 60 29 62 (2687.0) 
34 3 40 66 58 60 29 (2563.0) 
36 5 7 48 52 60 29 (2611.0) 
34 40 48 52 56 29 62 (2587.0) 
36 5 7 40 58 29 62 (2634.0) 
36 7 40 56 60 29 62 (2659.0) 
66 5 7 52 58 60 29 (2709.0) 
36 7 40 58 60 29 62 (2777.0) 
34 5 40 9 58 60 29 (2566.0) 
66 7 34 52 58 60 29 (2765.0) 
66 34 52 25 58 60 29 (2572.0) 
66 36 40 48 52 56 29 (2636.0) 
66 36 48 52 25 58 60 (2591.0) 
66 5 40 34 60 29 62 (2632.0) 
66 7 40 52 56 58 62 (2639.0) 
66 36 7 58 60 29 62 (2676.0) 
34 36 40 48 52 29 62 (2679.0) 
36 7 40 9 52 60 29 (2591.0) 
36 7 40 48 25 60 29 (2564.0) 
66 7 40 34 52 58 29 (2744.0) 
5 40 48 52 60 29 62 (2621.0) 
66 40 34 58 60 29 62 (2750.0) 
66 5 40 48 58 60 29 (2659.0) 
66 7 40 56 58 60 62 (2644.0) 
36 5 7 40 52 58 60 (2685.0) 
7 40 48 52 25 58 60 (2578.0) 
66 5 40 34 52 58 29 (2721.0) 
66 36 40 34 52 56 58 (2606.0) 
5 7 40 48 52 60 29 (2617.0) 
34 7 40 58 60 29 62 (2745.0) 
34 7 40 48 56 58 60 (2559.0) 
7 40 48 52 25 58 29 (2589.0) 
34 36 5 40 58 29 62 (2666.0) 
34 36 52 25 58 60 29 (2605.0) 
66 36 40 52 56 60 29 (2713.0) 
36 7 48 56 60 29 62 (2581.0) 
34 5 40 56 58 29 62 (2641.0) 
34 36 7 40 56 58 60 (2625.0) 
36 5 7 40 60 29 62 (2590.0) 
36 5 40 48 58 29 62 (2630.0) 
36 48 52 58 60 29 62 (2801.0) 
66 40 9 52 58 60 29 (2681.0) 
66 40 34 52 56 60 62 (2627.0) 
3 7 40 52 56 58 29 (2601.0) 
5 48 52 56 58 60 29 (2582.0) 
66 5 7 52 58 29 62 (2603.0) 
34 5 40 48 58 60 29 (2658.0) 
66 36 40 34 48 29 62 (2576.0) 
66 5 7 40 34 52 58 (2620.0) 
66 5 40 34 52 58 62 (2627.0) 
34 36 52 56 58 60 29 (2732.0) 
66 7 40 52 56 29 62 (2635.0) 
66 7 40 48 58 60 29 (2729.0) 
66 7 48 56 58 60 29 (2596.0) 
66 40 48 52 25 58 60 (2586.0) 
66 36 7 52 60 29 62 (2665.0) 
7 40 52 56 58 60 62 (2758.0) 
7 48 52 56 60 29 62 (2602.0) 
66 40 48 56 58 29 62 (2585.0) 
40 48 52 56 58 60 62 (2695.0) 
66 5 7 34 52 58 60 (2638.0) 
36 40 9 48 52 58 29 (2626.0) 
3 40 48 52 58 60 29 (2616.0) 
66 36 5 52 56 58 29 (2557.0) 
7 40 52 25 58 60 29 (2673.0) 
36 52 25 58 60 29 62 (2623.0) 
